Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
632772685,"Jul 6, 2016, 4:57:32 PM",Monza Circuit,Ride,"",2779,28.63,,,false,,Scott,activities/694659432.fit.gz,74.0,7.0,2779.0,2779.0,28635.599609375,14.199999809265137,,101.0,,175.8000030517578,208.1999969482422,46.29999923706055,0.0761289969086647,,,,,,,,245.0970001220703,759.453857421875,,30.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
635281744,"Jul 9, 2016, 6:21:36 AM",Edolo - Gavia - Mortirolo - Edolo,Ride,"",27401,125.67,,,false,,Scott,activities/699210311.fit.gz,74.0,7.0,27401.0,22686.0,125672.0,21.600000381469727,,3227.0,,588.0,2553.0,45.79999923706055,0.03007820062339306,,,,,,,,140.6020050048828,3556.51220703125,,25.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
637658042,"Mar 29, 2015, 10:59:22 AM",Giro dell'ora di pranzo,Ride,,256,0.20,,,false,,Scott,activities/703363376.fit.gz,74.0,7.0,256.0,46.0,202.3000030517578,6.0,,0.0,,51.79999923706055,52.0,28.600000381469727,0.09886310249567032,,,94.0,63.692298889160156,,,,46.47829818725586,2.3838720321655273,,23.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
640544052,"Jul 14, 2016, 8:11:59 AM",Giro muri,Ride,"",5448,28.34,,,false,,Scott,activities/706655081.fit.gz,74.0,7.0,5448.0,4781.0,28342.69921875,16.5,,662.0,,390.20001220703125,699.5999755859375,43.29999923706055,-0.0162298996001482,,,,,,,,149.7259979248047,798.16162109375,,24.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
642689298,"Jul 16, 2016, 6:21:21 AM",Giro mattutino,Ride,"",11820,54.09,,,false,,Scott,activities/708940014.fit.gz,74.0,7.0,11820.0,9084.0,54095.3984375,17.899999618530273,,1366.0,,272.79998779296875,674.2000122070312,46.79999923706055,0.6089239716529846,,,,,,,,157.41000366210938,1594.3524169921875,,23.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
664110400,"Aug 3, 2016, 4:43:49 PM",Verso la notturna di Osio,Ride,"",4044,34.61,,,false,,Scott,activities/732376142.fit.gz,74.0,7.0,4044.0,3878.0,34610.8984375,16.799999237060547,,40.0,,194.0,649.5999755859375,7.900000095367432,-1.316349983215332,,,,,,,,129.8249969482422,561.359375,,27.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
676612016,"Aug 12, 2016, 7:40:05 AM",Giro mattutino,Ride,"",8236,51.64,,,false,,Scott,activities/745963652.fit.gz,74.0,7.0,8236.0,7750.0,51639.5,17.600000381469727,,922.0,,180.0,688.7999877929688,28.299999237060547,0.6204550266265869,,,,,,,,166.64300537109375,1440.0037841796875,,23.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
679286720,"Aug 17, 2016, 7:03:43 AM",Orezzo - Vigolo - Colli di San Fermo - Colle Gallo - Orezzo,Ride,"",19022,114.31,,,false,,Scott,activities/748864025.fit.gz,74.0,7.0,19022.0,18200.0,114318.0,20.100000381469727,,1931.0,,217.60000610351562,1236.800048828125,30.600000381469727,0.0029741600155830383,,,,,,,,141.8419952392578,2878.399658203125,,27.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
826444814,"Jan 9, 2017, 4:00:00 PM",Rulli 1,Ride,"",4800,40.00,,,false,,Scott,,74.0,7.0,4800.0,4800.0,40000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,media/11616c0e-f1fe-45fd-b903-57dc32511995.jpg
828864157,"Jan 11, 2017, 7:40:00 PM",Rulli 2 (Cardio),Ride,"",5400,45.00,,,false,,Scott,,76.0,7.0,5400.0,5400.0,45000.0,,,200.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
